-,-,-,-,-,-,-,-
쥬라리움 금천점,동물원,서울 금천구 두산로 71 3층 쥬라리움,주차하기 편해요,볼거리가 많아요,가격이 합리적이에요,아이와 가기 좋아요,놀거리가 많아요
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
독산자연공원,"자연,생태공원",서울 금천구 독산동,가격이 합리적이에요,볼거리가 많아요,편의시설이 잘 되어있어요,주차하기 편해요,화장실이 깨끗해요
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
금나래중앙공원,자연공원,서울 금천구 시흥대로79길 53,가격이 합리적이에요,주차하기 편해요,편의시설이 잘 되어있어요,사진이 잘 나와요,볼거리가 많아요
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
현대아울렛 가산점,아울렛,서울 금천구 디지털로10길 9,가성비가 좋아요,종류가 다양해요,품질이 좋아요,친절해요,주차하기 편해요
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
마리오아울렛1관,아울렛,서울 금천구 디지털로 185 마리오아울렛1관,종류가 다양해요,가성비가 좋아요,친절해요,매장이 넓어요,품질이 좋아요
-,-,-,-,-,-,-,-
인크커피 가산점,"카페,디저트",서울 금천구 가산디지털2로 127-20,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,음료가 맛있어요,매장이 청결해요
-,-,-,-,-,-,-,-
롯데팩토리아울렛 가산점,아울렛,서울 금천구 벚꽃로 278 SJ테크노빌,가성비가 좋아요,종류가 다양해요,친절해요,품질이 좋아요,매장이 넓어요
마리오아울렛3관,아울렛,서울 금천구 벚꽃로 266 마리오아울렛3관,종류가 다양해요,가성비가 좋아요,친절해요,매장이 넓어요,주차하기 편해요
우뺑,베이커리,서울 금천구 벚꽃로56길 182 104호,빵이 맛있어요,친절해요,특별한 메뉴가 있어요,매장이 청결해요,가성비가 좋아요
온초점,"카페,디저트",서울 금천구 남부순환로124길 17 1층 101호,커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,친절해요,음료가 맛있어요
-,-,-,-,-,-,-,-
5TO7&구욱희씨 가산점,"카페,디저트",서울 금천구 디지털로 178 가산퍼블릭 1층 M-111호,커피가 맛있어요,디저트가 맛있어요,음료가 맛있어요,인테리어가 멋져요,친절해요
투썸플레이스 가산디지털점,카페,서울 금천구 가산디지털1로 186 JEI플라츠빌딩 1층,커피가 맛있어요,디저트가 맛있어요,음료가 맛있어요,친절해요,대화하기 좋아요
힛더스팟 베이커리 현대점,베이커리,서울 금천구 디지털로10길 9 현대시티아울렛 가산점 1층 힛더스팟,빵이 맛있어요,커피가 맛있어요,친절해요,매장이 청결해요,특별한 메뉴가 있어요
힛더스팟 베이커리 에이트,베이커리,서울 금천구 가산로 145 1층 101호,빵이 맛있어요,커피가 맛있어요,친절해요,인테리어가 멋져요,매장이 청결해요
메종크로키,"카페,디저트",서울 금천구 범안로 1130 1층 106-1호~3호,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,음료가 맛있어요,친절해요
카페 스미다,"카페,디저트",서울 금천구 벚꽃로 298 대륭포스트타워6차 B143호,디저트가 맛있어요,인테리어가 멋져요,커피가 맛있어요,음료가 맛있어요,친절해요
