-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
애플하우스,떡볶이,서울 동작구 동작대로27다길 29 2층,무침 군만두(4개),1. 양념 따로 포장은 2인분부터 가능합니다. (요청사항에 적어주셔야 합니다.) 2. 원하시는 개별포장이 있으시다면 요청사항에 적어주세요. //따로 요청사항이 없으시면 분리 포장되어 나갈 수 있습니다. 3인분: 2+1 4인분:2+2 5인분:2+2+1,음식이 맛있어요,매장이 넓어요,가성비가 좋아요,특별한 메뉴가 있어요,양이 많아요
김종구참치박사,생선회,서울 동작구 동작대로 25-1,참치석사 (1인),,음식이 맛있어요,재료가 신선해요,친절해요,양이 많아요,단체모임 하기 좋아요
놉스 사당점,"스테이크,립",서울 동작구 동작대로5길 8 1층,Tomahawk600g (100g당),"토마호크스테이크,서브디쉬 택3",음식이 맛있어요,인테리어가 멋져요,가성비가 좋아요,특별한 메뉴가 있어요,친절해요
육태기 사당본점,"육류,고기요리",서울 동작구 사당로30길 115 1층,갈비살,,음식이 맛있어요,고기 질이 좋아요,친절해요,직접 잘 구워줘요,매장이 청결해요
한울갈비,"육류,고기요리","서울 동작구 동작대로1길 9 1층 / 2층, 1. 2호선 8번 출구로 나오신 후 좌측 골목 20m 전방 좌측에 위치2. 4호선 9번 출구로 나오신 후 롯데마트 앞 우측 골목",한우모듬,,음식이 맛있어요,친절해요,단체모임 하기 좋아요,매장이 넓어요,재료가 신선해요
피쉬회포차 사당점,생선회,서울 동작구 동작대로7길 7 1층,광어+연어회(1~2인기준),살이 꽉찬 가리비을 편백나무에 쪄서 드려요 맛과당도 짱짱입니다,음식이 맛있어요,재료가 신선해요,가성비가 좋아요,친절해요,양이 많아요
멘쇼우라멘 이수,일본식라면,서울 동작구 동작대로27가길 42 1층,돈코츠라멘,매장에서 직접 일본전통방식으로 우려낸 국산돼지뼈와 비법타레로 정성을 다한 대표메뉴,음식이 맛있어요,혼밥하기 좋아요,인테리어가 멋져요,친절해요,재료가 신선해요
목구멍 이수점,"육류,고기요리",서울 동작구 동작대로27길 16-4,미박삼겹살(150g),,음식이 맛있어요,고기 질이 좋아요,매장이 넓어요,친절해요,직접 잘 구워줘요
손선장,생선회,서울 동작구 노들로 674 남3문 활어 17-19호/38-39호,숙성대방어모듬회N,"- (국산/일산) 대방어 구성, (국산) 대광어, (국산/일산)대참돔, (노르웨이산) 최상품 연어로 구성",음식이 맛있어요,재료가 신선해요,친절해요,양이 많아요,특별한 메뉴가 있어요
대방뼈칼국수,"칼국수,만두",서울 동작구 여의대방로24길 7 1층,만두 5알,,음식이 맛있어요,양이 많아요,특별한 메뉴가 있어요,재료가 신선해요,가성비가 좋아요
쿠우쿠우 골드 보라매공원점,"일식,초밥뷔페",서울 동작구 보라매로5가길 16 보라매아카데미타워 7층,평일점심,평일 오전 11시부터 퇴장시간 기준 오후 5시까지 이용 가능 시간입니다.,음식이 맛있어요,매장이 넓어요,메뉴 구성이 알차요,가성비가 좋아요,재료가 신선해요
