늑커피 구의,"카페,디저트",서울 광진구 광나루로 529 1층 늑커피,늑커피,시그니처 꼬숩달달 커피,커피가 맛있어요,디저트가 맛있어요,친절해요,특별한 메뉴가 있어요,음료가 맛있어요
슈드 Seoul,"카페,디저트",서울 광진구 아차산로31길 6 슈드서울,티라미슈드,,디저트가 맛있어요,커피가 맛있어요,인테리어가 멋져요,음료가 맛있어요,친절해요
흐릇,카페,서울 광진구 군자로 19 1층,보늬밤빙수,밤베이스 눈꽃빙수 + 보늬밤1P + 단팥,디저트가 맛있어요,커피가 맛있어요,음료가 맛있어요,인테리어가 멋져요,친절해요
투또톤토,"카페,디저트",서울 광진구 능동로 125 1층 투또톤토,에스프레소 만돌라,고소한 너트+,커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,음료가 맛있어요,특별한 메뉴가 있어요
플레어 에스프레소 바,"카페,디저트",서울 광진구 아차산로32길 21 여유재 1층 플레어 에스프레소 바,티라미수,플레어 스타일로 재해석한 어글리 티라미수.,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,친절해요,음료가 맛있어요
건대커피 랩,카페,서울 광진구 동일로22길 102 2층,T/O 1500원 할인,테이크아웃시 35%할인하여 2800원에 이용가능합니다.(아이스+300추가). 체류시간 40분이내의 경우도 테이크아웃으로 할인받으실수 있습니다.,커피가 맛있어요,음료가 맛있어요,친절해요,디저트가 맛있어요,대화하기 좋아요
해피니스디저트,"카페,디저트",서울 광진구 아차산로30길 31 Happiness Dessert 妖开心甜品,대만식 타로볼 녹은빙수 · 芋圆,"위위안은 유명한 대만의 전통 간식입니다. 토란,고구마,자색 고구마,목분 등의재료로 만든 떡입니다.대만에서 인기를 끌며 많은 사랑을 받고 있습니다.",디저트가 맛있어요,음료가 맛있어요,특별한 메뉴가 있어요,커피가 맛있어요,친절해요
설렘 미용실,미용실,서울 광진구 능동로11길 9 설렘,,,원하는 스타일로 잘해줘요,친절해요,시술이 꼼꼼해요,스타일 추천을 잘해줘요,트렌디해요
더이퀼리브리엄커피,카페,서울 광진구 아차산로30길 7 3층 더이퀼리브리엄커피,트와일라잇 TwilightN,"상큼한 수제 오렌지 크림과 커피의 만남, 오직 이퀼리브리엄에서만 맛볼 수 있는 시그니처 오렌지 슈페너",커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,음료가 맛있어요,사진이 잘 나와요
체리커피,"카페,디저트",서울 광진구 능동로 284,(포장) 아메리카노인기대표,원두 선택가능 - Cherry 블랜딩 원두 : 화사한 꽃향과 산미가 있는 블랜딩 Dark 블랜딩 원두 : 진하고 바디감 있는 블랜딩,커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,음료가 맛있어요,친절해요
보난자커피 군자점,"카페,디저트",서울 광진구 능동로 239-1 B동 1층 보난자커피,Filter Coffee,"보다 선명한 노트로 보난자의 싱글빈을 즐기시고 싶으시다면, 필터커피를 추천드립니다.",커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,대화하기 좋아요,음료가 맛있어요
뚝방길 홍차가게,"카페,디저트",서울 광진구 자양강변길 277 1층,Tea,프랑스 AOP 등급을 받은 버터와 프랑스밀을 사용합니다.,디저트가 맛있어요,음료가 맛있어요,인테리어가 멋져요,특별한 메뉴가 있어요,친절해요
실란트로커피,"카페,디저트",서울 광진구 천호대로132길 10,흑당미숫가루밀쉐N,~,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,음료가 맛있어요,대화하기 좋아요
릴리베이커리,베이커리,서울 광진구 능동로13길 21 1층 릴리베이커리(김밥천국바로옆)-지하X,[[BEST1]]고메버터 릴리소금빵(1개),[[에프에 살짝돌려먹으면 천상의맛]]이보다 더 맛있는 소금빵은 없다...S2 진 심 이즈니 고메버터 풍미가 가득하고 고소한 플레인 소금빵:D,빵이 맛있어요,특별한 메뉴가 있어요,친절해요,매장이 청결해요,가성비가 좋아요
카페롱,"카페,디저트",서울 광진구 광나루로 360 1층 카페롱,아메리카노,"수제 마카롱, 다양한 캐릭터 마카롱",디저트가 맛있어요,커피가 맛있어요,음료가 맛있어요,인테리어가 멋져요,친절해요
카페드라이,"카페,디저트",서울 광진구 아차산로 216-12 1층,바스크치즈케이크,,디저트가 맛있어요,커피가 맛있어요,음료가 맛있어요,인테리어가 멋져요,친절해요
윤키,"카페,디저트",서울 광진구 능동로38길 27 1층 윤키,얼그레이 무화과N,얼그레이 제누와즈& 얼그레이 생크림& 제철 무화과,디저트가 맛있어요,커피가 맛있어요,인테리어가 멋져요,친절해요,음료가 맛있어요
환원당,"카페,디저트",서울 광진구 능동로 166,두바이 초콜렛,진짜 카다이프&100% 수제 피스타치오 스프레드,디저트가 맛있어요,인테리어가 멋져요,커피가 맛있어요,음료가 맛있어요,대화하기 좋아요
카페 아르무아,"카페,디저트",서울 광진구 동일로22길 117-27,버블모카,구슬아이스크림과 함께 즐기는 카페모카,인테리어가 멋져요,커피가 맛있어요,디저트가 맛있어요,음료가 맛있어요,사진이 잘 나와요
퍼즌트,"카페,디저트",서울 광진구 능동로32길 50 1층 코너,딸기소르베 에이드N,"딸기소르베와 0Kcal 사이다, 애플민트",커피가 맛있어요,친절해요,디저트가 맛있어요,인테리어가 멋져요,아늑해요
라이크,"카페,디저트",서울 광진구 자양로3길 34 1층,보자기케이크,"상견례, 환갑케이크로 추천드려요 (꽃, 토퍼는 추가비용 발생합니다)",디저트가 맛있어요,친절해요,특별한 메뉴가 있어요,커피가 맛있어요,매장이 청결해요
재해석 건대점,"카페,디저트",서울 광진구 아차산로 272 2층,커스터드푸딩파르페,시원하고 달콤하게 즐기는 푸딩파르페,디저트가 맛있어요,특별한 메뉴가 있어요,커피가 맛있어요,음료가 맛있어요,친절해요
열매제과점,베이커리,서울 광진구 동일로24길 31 1층,말차라떼,보성 말차를 이용한 쌉쌀한 말차라떼,빵이 맛있어요,친절해요,특별한 메뉴가 있어요,커피가 맛있어요,인테리어가 멋져요
푸쉬커피,"카페,디저트",서울 광진구 자양로45길 24-3 푸쉬커피,푸쉬라떼,"블랜딩한 우유를 사용하여 더욱 고소하고, 우유의 단맛을 끌어올린 시그니처 라떼입니다",커피가 맛있어요,디저트가 맛있어요,친절해요,특별한 메뉴가 있어요,음료가 맛있어요
모츠커피,카페,서울 광진구 군자로3길 14 1층,바나나푸딩,파우더가 아닌 직접 끓여 만든 커스터드 크림을 사용하여 밀도가 상당히 높습니다.. 도전해봇,커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,친절해요,특별한 메뉴가 있어요
카페&바 정원들,와인,서울 광진구 뚝섬로26길 46 1층,치즈 가든 플래터(2~4인 추천),"와인과 어울리는 다양한 치즈와 크래커, 바게트, 생화 꽃다발이 장식된 시그니처 치즈 플래터",친절해요,인테리어가 멋져요,디저트가 맛있어요,음료가 맛있어요,커피가 맛있어요
아오스요거트,"카페,디저트",서울 광진구 능동로 153,10가지 맛 요거트,"플레인, 얼그레이, 그린티 라즈베리, 블루베리, 카카오, 밤 등 다양한 종류의 요거트!",디저트가 맛있어요,특별한 메뉴가 있어요,매장이 청결해요,친절해요,인테리어가 멋져요
헤르츠커피로스팅,카페,서울 광진구 능동로 334,아메리카노,,커피가 맛있어요,인테리어가 멋져요,음료가 맛있어요,친절해요,특별한 메뉴가 있어요
안다미로 팬케이크 건대,"카페,디저트",서울 광진구 아차산로25길 8 2층 안다미로 팬케이크,안다미로 수플레,제철과일과 함께 즐기는 안다미로의 시그니쳐 팬케이크,디저트가 맛있어요,커피가 맛있어요,인테리어가 멋져요,음료가 맛있어요,대화하기 좋아요
