칼버츠 Karvetz,"카페,디저트",서울 동대문구 전농로 97 2층,브루잉커피,취향에 맞는 프리미엄 원두를 에어로프레스 브루잉커피로 즐겨보아요.,커피가 맛있어요,친절해요,인테리어가 멋져요,음악이 좋아요,디저트가 맛있어요
오르앤지드,"카페,디저트",서울 동대문구 답십리로30길 49 1층 카페 오르앤지드,HOT 아메리카노,코스타리카 코페리베르타드 마티닐라 팬시 3년 연속 SHB 경연 1위 원두,커피가 맛있어요,음료가 맛있어요,친절해요,디저트가 맛있어요,인테리어가 멋져요
브레드칸 청량리점,베이커리,서울 동대문구 왕산로 268-1,마카롱,,빵이 맛있어요,가성비가 좋아요,친절해요,특별한 메뉴가 있어요,매장이 청결해요
민들레영토 경희대점,카페,서울 동대문구 경희대로1길 34,치킨커틀렛,"아마데우스 문화비 5,000 원포함",친절해요,가성비가 좋아요,대화하기 좋아요,음료가 맛있어요,디저트가 맛있어요
-,-,-,-,-,-,-,-,-,-
아임파이 외대본점,"카페,디저트",서울 동대문구 휘경로2길 39 1층,팝 스콘,스콘을 한입 크기로 만들어 더욱 더 바삭한 식감을 맛 보실 수 있는 팝 스콘,디저트가 맛있어요,커피가 맛있어요,음료가 맛있어요,친절해요,인테리어가 멋져요
신보,"카페,디저트",서울 동대문구 회기로25길 101-13 1층,아메리카노,,커피가 맛있어요,인테리어가 멋져요,음료가 맛있어요,디저트가 맛있어요,사진이 잘 나와요
컴투레스트,"카페,디저트",서울 동대문구 회기로 161-11 1층,아인쑥페너대표,콜드브루 라떼 위에 쑥크림을 얹은 시그니쳐 메뉴입니다.,커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,음료가 맛있어요,특별한 메뉴가 있어요
너디블루,"카페,디저트","서울 동대문구 전농로36길 9 1층, 2층 너디블루",콜드브루,너디블루는 콜드브루 전문점 입니다!,인테리어가 멋져요,커피가 맛있어요,디저트가 맛있어요,음료가 맛있어요,친절해요
8번가,카페,서울 동대문구 경희대로3길 8 1층8번가카페,8번가 고래 커피,,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,음료가 맛있어요,대화하기 좋아요
한시십일분,"카페,디저트",서울 동대문구 망우로 66 지하1층,11분라떼,고소달콤한 한시십일분의 시그니처 카페라떼,디저트가 맛있어요,인테리어가 멋져요,커피가 맛있어요,음료가 맛있어요,친절해요
루헤아지트,"카페,디저트",서울 동대문구 경희대로4길 18 2층,파블로바,겉은 바삭 속은 쫀득한 파블로바는 머랭케이크 위에 크림과 과일이 올라가있는 디저트 입니다,인테리어가 멋져요,커피가 맛있어요,음료가 맛있어요,디저트가 맛있어요,사진이 잘 나와요
카페청량 청량리역점,"카페,디저트",서울 동대문구 홍릉로3길 18 1층,추억의 도시락 티라미수 케이크,'쌀 티라미수 + 사브레 쿠키 + 김맛나' 로 구성된 카페청량 가을한정 시그니처 케이크,디저트가 맛있어요,커피가 맛있어요,인테리어가 멋져요,음료가 맛있어요,특별한 메뉴가 있어요
크로네베이커리,베이커리,서울 동대문구 경희대로 17,"과일 생크림 케이크(딸기, 골드키위)","미니 20,000원 1호 35,000원 2호 41,000원 3호 48,000원",빵이 맛있어요,친절해요,특별한 메뉴가 있어요,매장이 청결해요,가성비가 좋아요
파티스리소소,케이크전문,서울 동대문구 망우로20길 91 1층 파티스리소소,도시락사이즈케이크,1~3분정도 가볍게 드시기편한 지름약10센치의 케이크입니다.,디저트가 맛있어요,친절해요,특별한 메뉴가 있어요,선물하기 좋아요,매장이 청결해요
레프트커피 경희대점,"카페,디저트",서울 동대문구 회기로 164 1층 레프트커피,레프트 브런치 플레이트,"호밀빵, 베이컨, 소세지, 반숙 계란, 샐러드, 아보카도. 꽉 찬 구성의 레프트 브런치!",커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,음료가 맛있어요,친절해요
READSTREET COFFEE,"카페,디저트",서울 동대문구 회기로 166 KB빌딩 리드스트리트 커피,RSC 피넛크림라떼,꾸덕한 수제 피넛크림 위에 에스프레소를 올린 리드스트리트 시그니처 음료,커피가 맛있어요,디저트가 맛있어요,음료가 맛있어요,인테리어가 멋져요,대화하기 좋아요
참다정,한방카페,서울 동대문구 약령중앙로 26 서울한방진흥센터 별관 한방카페 참다정,연잎밥정식,이용시간 : 11:30분 ~ 17:00 매일 직접 만든 7가지 반찬과 국을 제공합니다.,차가 맛있어요,특별한 메뉴가 있어요,음료가 맛있어요,인테리어가 멋져요,뷰가 좋아요
-,-,-,-,-,-,-,-,-,-
메이크데이,"카페,디저트",서울 동대문구 난계로30길 28-7,데이 슈페너,,커피가 맛있어요,음료가 맛있어요,친절해요,디저트가 맛있어요,매장이 청결해요
팅키케이크,케이크전문,서울 동대문구 휘경로2길 40 1층,1호 원형 (2~3인분),디자인에 따른 가격변동,디저트가 맛있어요,친절해요,주문제작을 잘해줘요,특별한 메뉴가 있어요,매장이 청결해요
풍밀 빵 연구소,베이커리,서울 동대문구 서울시립대로4길 35 1층,우유식빵,무지방 우유와 유기농 밀가루로 만든 담백하고 쫄깃한 풍밀의 우유식빵,빵이 맛있어요,친절해요,특별한 메뉴가 있어요,건강한 맛이에요,가성비가 좋아요
카페파인,"카페,디저트",서울 동대문구 안암로22길 15 1층,아메리카노,,커피가 맛있어요,인테리어가 멋져요,집중하기 좋아요,음료가 맛있어요,친절해요
톤톤,"카페,디저트",서울 동대문구 답십리로63길 11 1층,아메리카노,,디저트가 맛있어요,커피가 맛있어요,친절해요,음료가 맛있어요,인테리어가 멋져요
-,-,-,-,-,-,-,-,-,-
고소운,"카페,디저트",서울 동대문구 휘경로2길 4 지하 1층,수플레 (브륄레),크림치즈맛 수플레치즈케익 위에 설탕을 입혀 구운 부드럽고 바삭한 조화 *개별포장 가능,디저트가 맛있어요,커피가 맛있어요,인테리어가 멋져요,음료가 맛있어요,사진이 잘 나와요
한시십일분2호점,"카페,디저트",서울 동대문구 망우로 40 지하1층,티라미수치즈케이크,,디저트가 맛있어요,커피가 맛있어요,인테리어가 멋져요,음료가 맛있어요,친절해요
풍밀 빵 연구소,베이커리,서울 동대문구 서울시립대로4길 35 1층,우유식빵,무지방 우유와 유기농 밀가루로 만든 담백하고 쫄깃한 풍밀의 우유식빵,빵이 맛있어요,친절해요,특별한 메뉴가 있어요,건강한 맛이에요,가성비가 좋아요
인더베이글,베이글,서울 동대문구 회기로13길 19 1층,연어샐러드,"베이글 반개,훈제 연어,야채믹스,옥수수콘,토마토,올리브,병아리콩,양파,삶은계란,후추,파슬리,케이퍼",빵이 맛있어요,친절해요,가성비가 좋아요,커피가 맛있어요,특별한 메뉴가 있어요
The Wayo,아이스크림,서울 동대문구 경희대로4길 7 1층,쿼터 사이즈(수제아이스크림)(440g),네가지 맛 (스푼갯수 꼭 체크해주세요),디저트가 맛있어요,특별한 메뉴가 있어요,친절해요,가성비가 좋아요,음료가 맛있어요
키라쿠 안암점,"카페,디저트",서울 동대문구 약령시로 5-1 1층,시즌스콘,,디저트가 맛있어요,커피가 맛있어요,친절해요,음료가 맛있어요,인테리어가 멋져요
-,-,-,-,-,-,-,-,-,-
MODSPLACE,"카페,디저트",서울 동대문구 경희대로3길 11,와플,,디저트가 맛있어요,커피가 맛있어요,음료가 맛있어요,친절해요,인테리어가 멋져요
유유에스프레소,"카페,디저트",서울 동대문구 회기로19길 9 2층,퐁하트치즈케이크인기,주문 제작 상담 후 주문 가능하십니다.,커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,음료가 맛있어요,특별한 메뉴가 있어요
마이클커피,"카페,디저트",서울 동대문구 답십리로8길 23 1층,아메리카노_마이클 블랜딩,#시그니처 블랜드 #다크초콜렛 #견과류 #Kick #강배전,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,친절해요,사진이 잘 나와요
더노벰버라운지 청량리그라시엘점,"카페,디저트",서울 동대문구 고산자로32길 78 한양수자인그라시엘 상가 201호,아메리카노,,인테리어가 멋져요,커피가 맛있어요,집중하기 좋아요,디저트가 맛있어요,음료가 맛있어요
클락워크 안암점,"카페,디저트",서울 동대문구 안암로 108 1층 클락워크,[시그니쳐]크림브륄레라떼,"바닐라시럽,캬라멜시럽에 슈크림으로 부드럽고달콤한 라떼",커피가 맛있어요,디저트가 맛있어요,친절해요,인테리어가 멋져요,음료가 맛있어요
오아테이블,브런치카페,서울 동대문구 장안벚꽃로3길 4 1층 오아테이블,Salad Open Omelet.S,무항생제 계란으로 만든 오믈렛에 시저샐러드와 연어를 곁들여 먹는 샐러드 형식의 오픈 오믈렛,음식이 맛있어요,인테리어가 멋져요,커피가 맛있어요,친절해요,특별한 메뉴가 있어요
헤이피,"카페,디저트",서울 동대문구 제기로2길 11 2층 카페헤이피,아메리카노,,디저트가 맛있어요,커피가 맛있어요,음료가 맛있어요,인테리어가 멋져요,친절해요
하키,"카페,디저트",서울 동대문구 고산자로56길 6 1층,크림 꼬르따도,고소한 에스프레소와 우유 그리고 크림을 얹어 완성한 크림메뉴,커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,음악이 좋아요,음료가 맛있어요
카페하인나 답십리점,"카페,디저트",서울 동대문구 전농로 43 1층,생망고빙수(태국골드망고/애플망고),시즌에 따라 애플망고 또는 태국골드망고로 변경됩니다(생망고 특성상 가격변동이 있을수있음),디저트가 맛있어요,특별한 메뉴가 있어요,커피가 맛있어요,음료가 맛있어요,친절해요
샤갈의 마을,"카페,디저트",서울 동대문구 이문로 7 B102 샤갈의마을,아메리카노,NOTE-캐슈넛/구운아몬드/다크초콜릿 고소한 넛츠향미와 다크초콜릿의 쌉싸름한 풍미의 커피,커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,대화하기 좋아요,매장이 청결해요
-,-,-,-,-,-,-,-,-,-
쿠니네 와플,와플,서울 동대문구 답십리로 102,티라미수와플,크림치즈+커피크림+코코아파우더,디저트가 맛있어요,친절해요,가성비가 좋아요,음료가 맛있어요,특별한 메뉴가 있어요
웰컴투마이홈,"카페,디저트",서울 동대문구 망우로18가길 8 1층,아메리카노,,커피가 맛있어요,디저트가 맛있어요,친절해요,인테리어가 멋져요,사진이 잘 나와요
메모아르,베이커리,서울 동대문구 회기로 156 2층,Americano,,친절해요,빵이 맛있어요,인테리어가 멋져요,커피가 맛있어요,음료가 맛있어요
커피나인,카페,서울 동대문구 전농로3길 12 1층,에스프레소,부드럽고 고소한 카페라떼와 달직한 수제 크림의 조화,커피가 맛있어요,음료가 맛있어요,친절해요,매장이 청결해요,가성비가 좋아요
뽀르뚜아 경희대점,베이커리,서울 동대문구 이문로 32,에그타르트,,빵이 맛있어요,친절해요,특별한 메뉴가 있어요,가성비가 좋아요,디저트가 맛있어요
투썸플레이스 경희대점,카페,서울 동대문구 경희대로 7-1,디카페인 오틀리 콜드브루(R),[ICED ONLY] 깔끔한 디카페인 콜드브루와 고소하고 담백한 오트를 부드럽게 즐기는 콜드브루,커피가 맛있어요,디저트가 맛있어요,음료가 맛있어요,대화하기 좋아요,집중하기 좋아요
-,-,-,-,-,-,-,-,-,-
onnidang,"카페,디저트",서울 동대문구 답십리로63길 125 1층,소프트소금빵,프랑스 고메버터와 영국 말돈소금으로 만드는 풍미가득! 버터누룽지 빠삭! 쫄깃한 소금빵,디저트가 맛있어요,친절해요,특별한 메뉴가 있어요,매장이 청결해요,커피가 맛있어요
FEELYO,카페,서울 동대문구 휘경로2길 5-2 2층,흑임자 크림 라떼,신선한 과일산도를 위해서 당일 소진으로 한정 판매하고 있습니다! 과일은 매일 변경됩니다:),커피가 맛있어요,인테리어가 멋져요,친절해요,디저트가 맛있어요,음료가 맛있어요
시에로시네마,"카페,디저트",서울 동대문구 서울시립대로 80-1 2호,수제 제주 청귤청 선물용(500ml)N,,친절해요,디저트가 맛있어요,커피가 맛있어요,인테리어가 멋져요,매장이 청결해요
CAFE BAUM 758,"카페,디저트",서울 동대문구 회기로 36 1층 CAFE BAUM 758,아인슈패너,에스프레소에 밀크베이스를 희석해 크림을 얹은 커피,커피가 맛있어요,매장이 청결해요,음료가 맛있어요,친절해요,대화하기 좋아요
장안제빵소,베이커리,서울 동대문구 장안벚꽃로 107 현대홈타운상가 1층,단팥빵,천연발효종으로 만든 속이 편하고 달달한 단팥빵,빵이 맛있어요,가성비가 좋아요,친절해요,특별한 메뉴가 있어요,매장이 청결해요
미밀케이크,케이크전문,서울 동대문구 신이문로 10 2층,⭐도시락케이크⭐,⭐인기⭐2인이 드시기 적당한 작은 사이즈케이크입니다 맛도 좋아요,디저트가 맛있어요,특별한 메뉴가 있어요,선물하기 좋아요,친절해요,가성비가 좋아요
스타벅스 답십리역점,카페,서울 동대문구 천호대로 263 (답십리동),오텀 애플 피지오N,가을철 잘 어울리는 사과를 활용한 논카페인 피지오 음료 사과 한 개 분량의 식이 섬유가 들어있으며 그란데 80kcal로 가볍게 즐기세요.,커피가 맛있어요,친절해요,음료가 맛있어요,디저트가 맛있어요,매장이 청결해요
바이웨이 청량리점,베이커리,서울 동대문구 왕산로 272-1 1층,딸기mom생크림케이크 1호,폭신+부드러운 밀도감의 카스테라 시트와 가득한 생딸기와 동물성생크림으로 촉촉한 케이크입니다,빵이 맛있어요,친절해요,특별한 메뉴가 있어요,매장이 청결해요,커피가 맛있어요
TSC,"카페,디저트",서울 동대문구 사가정로 35,에스프레소 봄본,연유와 에스프레소의 1:1 조화,커피가 맛있어요,친절해요,인테리어가 멋져요,음료가 맛있어요,사진이 잘 나와요
경동시장 청산제과,베이커리,서울 동대문구 고산자로36길 3 경동시장 신관 3층 청년몰,달빵 오리지날,국내산 수제 단팥을 넣은 도라야끼. <나혼산>에도 나온 바로 그 메뉴.,빵이 맛있어요,특별한 메뉴가 있어요,친절해요,가성비가 좋아요,디저트가 맛있어요
녹원,"카페,디저트",서울 동대문구 경희대로 14 지층,녹원 수제 양갱,"흑임자크림치즈, 쑥인절미, 홍시, 초콜릿, 녹차통팥, 단호박크림치즈, 통팥, 고구마, 대추",음료가 맛있어요,특별한 메뉴가 있어요,친절해요,디저트가 맛있어요,대화하기 좋아요
메이크데이,"카페,디저트",서울 동대문구 난계로30길 28-7,데이 슈페너,,커피가 맛있어요,음료가 맛있어요,친절해요,디저트가 맛있어요,매장이 청결해요
에이바우트커피 경희대점,카페,서울 동대문구 경희대로3길 28,[패스오더전용] 100원 아메리카노,"패스오더 앱 설치하면, 최소 주문 금액 없이 100원에 커피 주문+1,500원 쿠폰까지",커피가 맛있어요,가성비가 좋아요,집중하기 좋아요,좌석이 편해요,음료가 맛있어요
어빌리티커피 외대점,"카페,디저트",서울 동대문구 이문로9나길 6-14 1층 어빌리티커피,어빌리티커피,커스터드베이스에 고소한커피가 어우러져 묵직하고 달콤한 시그니쳐음료,커피가 맛있어요,디저트가 맛있어요,친절해요,인테리어가 멋져요,음료가 맛있어요
