카페시나몬,베이커리,서울 송파구 석촌호수로 258 101호 카페 시나몬,브리오슈프렌치토스트,"겉은 달콤 바삭하고 속은 너무 촉촉한, 카페시나몬의 시그니처 브리오슈롤로 만든 프렌치토스트",빵이 맛있어요,커피가 맛있어요,인테리어가 멋져요,음료가 맛있어요,매장이 청결해요
날쌘카페 문정점,"카페,디저트",서울 송파구 법원로11길 25 에이치비지니스 A동 1층 108호,모닝1 (8-10am)N,에그감자2pcs,음식이 맛있어요,재료가 신선해요,친절해요,매장이 청결해요,가성비가 좋아요
니커버커베이글 본점,"카페,디저트",서울 송파구 석촌호수로 268 1층 109~112호,록셔리(연어)샌드위치인기대표,에브리띵베이글+파 크림치즈로 조리해드립니다.(변경불가),특별한 메뉴가 있어요,빵이 맛있어요,디저트가 맛있어요,친절해요,커피가 맛있어요
씨엘트리,"카페,디저트",서울 송파구 백제고분로45길 17-3 4층,별이 빛나는 밤에,"블랙 카카오, 흑임자, 초코의 고소하고 달콤한 음료 위 금가루로 별을 표현한 프리미엄 라떼",커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,음료가 맛있어요,뷰가 좋아요
앤티크커피 잠실점,"카페,디저트",서울 송파구 백제고분로41길 21-16 1층 앤티크커피 잠실점,더티앤크림,진한 라떼 위에 부드러운 크림이 올라간 커피,디저트가 맛있어요,인테리어가 멋져요,커피가 맛있어요,사진이 잘 나와요,특별한 메뉴가 있어요
VGG,"카페,디저트",서울 송파구 석촌호수로 290 3층,아메리카노,,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,사진이 잘 나와요,뷰가 좋아요
런던베이글뮤지엄 잠실점,베이커리,서울 송파구 올림픽로 300 롯데월드몰 1층,플레인 베이글,,빵이 맛있어요,특별한 메뉴가 있어요,인테리어가 멋져요,친절해요,사진이 잘 나와요
키친205 롯데월드몰점,"카페,디저트",서울 송파구 올림픽로 300 롯데월드몰 지하1층,딸기밭케이크 1호,100% 동물성 생크림과 직접 구운 제누와즈로 만들어진 딸기가 듬뿍 들어간 딸기케이크,디저트가 맛있어요,특별한 메뉴가 있어요,친절해요,매장이 청결해요,주차하기 편해요
웰하우스,"카페,디저트",서울 송파구 오금로16길 10 2층,무화과 생크림 케이크,,디저트가 맛있어요,커피가 맛있어요,인테리어가 멋져요,음료가 맛있어요,특별한 메뉴가 있어요
팻어케이크,"카페,디저트",서울 송파구 백제고분로45길 9 2층,"당일홀케이크(미니,1호)","매일 준비되는 당일홀케이크(미니,1호사이즈)",디저트가 맛있어요,인테리어가 멋져요,친절해요,커피가 맛있어요,특별한 메뉴가 있어요
디저티스트,"카페,디저트",서울 송파구 송파대로48길 37 호수임광아파트 상가동 2층,파르페(시즌),9월 샤인머스켓 파르페 (시즌별 가격 상이),디저트가 맛있어요,특별한 메뉴가 있어요,커피가 맛있어요,친절해요,음료가 맛있어요
쇼콜라 팔레트 송리단길점,"카페,디저트",서울 송파구 백제고분로45길 18 1층,피치플라워에이드,,디저트가 맛있어요,특별한 메뉴가 있어요,커피가 맛있어요,음료가 맛있어요,인테리어가 멋져요
카라즈스퀘어 브런치카페 송리단길점,브런치카페,서울 송파구 오금로 174 1층,빠에야,"수제간장, 해산물이 듬뿍 들어간 스페인식 볶음밥",커피가 맛있어요,인테리어가 멋져요,친절해요,음식이 맛있어요,매장이 청결해요
-,-,-,-,-,-,-,-,-,-
치플레 잠실롯데월드몰,베이커리,서울 송파구 올림픽로 300 지하 1층,미니 수플레치즈케이크 8개입,수플레와 치즈케이크가 합쳐진 치플레만의 특별한 디저트 입니다.,빵이 맛있어요,특별한 메뉴가 있어요,디저트가 맛있어요,친절해요,커피가 맛있어요
봉땅,베이커리,서울 송파구 백제고분로41길 42-8 1층 봉땅,블루베리 치즈 케이크N,블루베리 크림위에 잼과 치즈조각케익으로 벨런스가 좋은 도넛,빵이 맛있어요,인테리어가 멋져요,특별한 메뉴가 있어요,커피가 맛있어요,친절해요
멜티도나,"카페,디저트",서울 송파구 백제고분로9길 41-1 2층 멜티도나,안미츠,일본 전통식 디저트. 차가운 미츠마메 위에 팥 떡 과일 아이스크림을 쿠로미츠 소스와 함께,인테리어가 멋져요,디저트가 맛있어요,음료가 맛있어요,특별한 메뉴가 있어요,사진이 잘 나와요
카페2.7,"카페,디저트",서울 송파구 백제고분로36가길 15 201-1호,[ICE] 아메리카노,,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,사진이 잘 나와요,음료가 맛있어요
진저베어,"카페,디저트",서울 송파구 백제고분로41길 43-7 1층,밤크림 밀크티,부드러운 밀크티와 묵직한 밤크림의 조합 파이,디저트가 맛있어요,특별한 메뉴가 있어요,인테리어가 멋져요,커피가 맛있어요,음료가 맛있어요
모아레스튜디오 잠실속눈썹,"속눈썹증모,연장",서울 송파구 백제고분로7길 32-32 새한빌 101호,,,맞춤 디자인을 잘해줘요,시술이 꼼꼼해요,친절해요,눈이 편안해요,자연스러워요
노티드월드 (잠실 롯데월드몰),카페,서울 송파구 올림픽로 300 롯데월드몰 5층 (F05~11호),우유생크림 도넛인기,,디저트가 맛있어요,커피가 맛있어요,인테리어가 멋져요,뷰가 좋아요,특별한 메뉴가 있어요
카페시나몬,베이커리,서울 송파구 석촌호수로 258 101호 카페 시나몬,브리오슈프렌치토스트,"겉은 달콤 바삭하고 속은 너무 촉촉한, 카페시나몬의 시그니처 브리오슈롤로 만든 프렌치토스트",빵이 맛있어요,커피가 맛있어요,인테리어가 멋져요,음료가 맛있어요,매장이 청결해요
하우스서울,카페,서울 송파구 백제고분로9길 5,[Signature] 크림 유자 팟,유자청과 커피를 쉐이킹 후 유자크림을 올린 아인슈페너,커피가 맛있어요,인테리어가 멋져요,매장이 청결해요,음료가 맛있어요,친절해요
꼬앙드파리 올림픽공원 본점,"카페,디저트",서울 송파구 마천로7길 18 1층,크림브륄레 밀크티,"+푸실리면 1,500원",인테리어가 멋져요,사진이 잘 나와요,특별한 메뉴가 있어요,친절해요,음료가 맛있어요
김영모과자점 잠실에비뉴엘점,베이커리,서울 송파구 올림픽로 300 롯데백화점 에비뉴엘 월드타워점 5층,몽블랑,600만개가 넘게 팔린 김영모과자점 히트상품,빵이 맛있어요,뷰가 좋아요,특별한 메뉴가 있어요,커피가 맛있어요,친절해요
프로퍼커피바2호점,"카페,디저트",서울 송파구 오금로31가길 20 1층,플랫화이트,,디저트가 맛있어요,커피가 맛있어요,인테리어가 멋져요,특별한 메뉴가 있어요,음료가 맛있어요
이낙근찹쌀떡카페,"카페,디저트",서울 송파구 중대로 316 1층~4층 이낙근찹쌀떡베이커리카페,복분자 찹쌀떡,고창복분자/ 백옥국산찹쌀/ 저가당국산팥 /고소한국산밤/ 기능성발아현미 상황버섯쌀가루,빵이 맛있어요,특별한 메뉴가 있어요,친절해요,인테리어가 멋져요,커피가 맛있어요
모타운 서울,브런치카페,서울 송파구 백제고분로45길 34-6 1층 101호,Motown Melt,,음식이 맛있어요,인테리어가 멋져요,친절해요,매장이 청결해요,커피가 맛있어요
모어댄버터,"카페,디저트",서울 송파구 송파대로 467 1층 모어댄버터,버터 스윗 라떼,버터 스카치 시럽 + 에스프레소 + 우유 + 생크림,디저트가 맛있어요,커피가 맛있어요,매장이 청결해요,음료가 맛있어요,인테리어가 멋져요
채터볼,브런치카페,"서울 송파구 백제고분로45길 21-7 지하1, 1, 2층",새우 미나리 파스타,"오일베이스의 파스타, 신선한 미나리와 상큼한 레몬",인테리어가 멋져요,음식이 맛있어요,특별한 메뉴가 있어요,커피가 맛있어요,친절해요
플라워아티장베이커리 문정,베이커리,서울 송파구 법원로 114 엠스테이트 지하 1층 B134호,아메리카노,,빵이 맛있어요,커피가 맛있어요,특별한 메뉴가 있어요,친절해요,매장이 청결해요
쏘스윗 잠실,"카페,디저트",서울 송파구 송파대로42길 46 1층 쏘스윗 잠실,도시락형 케이크,당일케이크 가능합니다❤️,디저트가 맛있어요,친절해요,특별한 메뉴가 있어요,가성비가 좋아요,인테리어가 멋져요
밀파니,베이커리,"서울 송파구 위례서로 273 밀파니 타워 1층, 2층",밀파니 가을 신메뉴,"쌀쌀해진 가을 날씨를 따뜻하게, 그리고 달콤하게! 밀파니 가을 신메뉴(╹ڡ╹ )",빵이 맛있어요,커피가 맛있어요,친절해요,대화하기 좋아요,매장이 청결해요
재해석 석촌점,"카페,디저트",서울 송파구 백제고분로39길 33 2층,커스터드푸딩빙수,재해석만의 특별한 레시피로 만든 푸딩빙수,디저트가 맛있어요,인테리어가 멋져요,특별한 메뉴가 있어요,커피가 맛있어요,음료가 맛있어요
호이안로스터리 송리단길점,"카페,디저트",서울 송파구 백제고분로45길 3-18 호이안로스터리 송리단길점,무화과 타르트,생망고 2개 + 눈꽃 빙수 + 코코넛샤베트+ 망고 시럽! 가락시장 최고의망고로 만듭니다.,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,음료가 맛있어요,특별한 메뉴가 있어요
유키모찌 롯데월드몰점,아이스크림,서울 송파구 올림픽로 300 롯데월드몰 지하 1층,두바이초콜릿,,디저트가 맛있어요,특별한 메뉴가 있어요,친절해요,매장이 청결해요,커피가 맛있어요
카페 쿠도,"카페,디저트",서울 송파구 가락로17길 6 1층,쿠키도우,굽기 전 쿠키반죽을 바로 먹을수 있는 인기 디저트입니다 :) 100% 쌀가루로 만듭니다!,디저트가 맛있어요,특별한 메뉴가 있어요,커피가 맛있어요,친절해요,대화하기 좋아요
온리밋,"카페,디저트",서울 송파구 양재대로71길 19-13 1층 온리밋 카페,온리밋 슈페너,서울 3대 아인슈페너,커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,친절해요,음료가 맛있어요
선호커피,카페,서울 송파구 송이로2길 4 1층 선호커피,알카포네,에스프레소 + 수제크림 + 카카오파우더 선호 대표 음료,커피가 맛있어요,친절해요,특별한 메뉴가 있어요,음료가 맛있어요,가성비가 좋아요
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
허니플로 잠실,케이크전문,서울 송파구 올림픽로 336 지하1층 허니플로,쌀우유망고케이크(미니),"미니 34,000원 1호 44,000원 2호 58,000원",디저트가 맛있어요,친절해요,특별한 메뉴가 있어요,주문제작을 잘해줘요,가성비가 좋아요
프랭크커핀바 잠실점,"카페,디저트",서울 송파구 백제고분로45길 6 2층,리치 그라니따,코코넛 젤리가 들어간 새콤달콤한 리치 캐모마일 슬러쉬,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,음료가 맛있어요,대화하기 좋아요
뵈르뵈르 롯데월드몰점,아이스크림,서울 송파구 올림픽로 300 롯데월드타워앤드롯데월드몰 지하1층,아이스팝콘,,디저트가 맛있어요,특별한 메뉴가 있어요,디저트가 맛있어요,커피가 맛있어요,친절해요
논노난나,"카페,디저트",서울 송파구 송이로2길 9-1 1층 101호,조각케익모둠,"미니 홀 : 35,000원 1호 홀 : 43,000원 2호 홀 : 53,000원",커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,친절해요,특별한 메뉴가 있어요
-,-,-,-,-,-,-,-,-,-
그림제작소 잠실점,테마카페,서울 송파구 석촌호수로 290 3층 그림제작소,모루인형만들기,귀여운 나만의 모루인형을 만들어보세요 : ),친절해요,인테리어가 멋져요,사진이 잘 나와요,집중하기 좋아요,매장이 청결해요
킴스델리마켓,"카페,디저트",서울 송파구 백제고분로45길 13 1층,(NEW)크레이지올리브베이글,올리브의 짠끼는 빼고 감칠맛을 모아 듬뿍 들어간 쌀 베이글,특별한 메뉴가 있어요,인테리어가 멋져요,디저트가 맛있어요,친절해요,커피가 맛있어요
올티드 커피,"카페,디저트",서울 송파구 양재대로66길 43 1층,워터멜론 샤벳(Ice Only)N,제철 수박을 샤벳처럼 시원하고 부드럽게 갈아낸 스무디,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,친절해요,매장이 청결해요
파리크라상 올림픽공원점,베이커리,서울 송파구 올림픽로 424 올림픽공원 만남의 광장 편익C동 1층,곡물 크림 라떼(HOT),,빵이 맛있어요,커피가 맛있어요,특별한 메뉴가 있어요,음료가 맛있어요,친절해요
브라운칩,"카페,디저트",서울 송파구 새말로 108 AKOM빌딩 1층,브라운칩라떼,브라운칩의 인기 시그니처 메뉴 부드럽고 달콤한 라떼,커피가 맛있어요,디저트가 맛있어요,음료가 맛있어요,친절해요,매장이 청결해요
젤라떼리아 도도,아이스크림,서울 송파구 백제고분로41길 21-24 1층 코너 젤라떼리아 도도,1인용 작은 컵,,디저트가 맛있어요,특별한 메뉴가 있어요,친절해요,매장이 청결해요,인테리어가 멋져요
디어블라썸 커피,"카페,디저트",서울 송파구 올림픽로12길 23 1층 디어블라썸 커피,스누피 2단크로플,주문 후 구워내는 따뜻한 크로플과 함께 즐길수있는 토핑이 2단 트레이에 어우려져있어요💜,디저트가 맛있어요,음료가 맛있어요,커피가 맛있어요,인테리어가 멋져요,친절해요
가배유정,"카페,디저트",서울 송파구 오금로18길 8 가배유정,클라우디수플레,<가배유정>에서만 맛 볼 수 있는 구름 같이 퐁신하며 부드럽고 달콤한 수플레!,친절해요,디저트가 맛있어요,커피가 맛있어요,음료가 맛있어요,인테리어가 멋져요
스트링빈,브런치카페,서울 송파구 백제고분로46길 3-7 1층,라자냐 스프,24시간 숙성시킨 라구소스와 라자냐면을 이용한 매콤한 라자냐 스프 (한정수량),음식이 맛있어요,인테리어가 멋져요,친절해요,커피가 맛있어요,특별한 메뉴가 있어요
델랑시 베이글,베이커리,서울 송파구 법원로 128 문정 SK V1 B동 117호,Happy Set A,연어 샌드위치1+베이글2+아메리카노1+플레인크림치즈1,빵이 맛있어요,친절해요,특별한 메뉴가 있어요,매장이 청결해요,커피가 맛있어요
-,-,-,-,-,-,-,-,-,-
펠어커피 본점,카페,서울 송파구 문정로4길 29 1층 문정고등학교 버스정류장앞,아메리카노인기대표,스페셜티원두4종 선택가능,커피가 맛있어요,음료가 맛있어요,디저트가 맛있어요,특별한 메뉴가 있어요,친절해요
-,-,-,-,-,-,-,-,-,-
라클로슈,베이커리,서울 송파구 올림픽로37길 130 파크리오 에이상가 4층 416호,디자인케이크,고객님 요청사항을 반영한 커스텀 케이크,빵이 맛있어요,친절해요,매장이 청결해요,커피가 맛있어요,음료가 맛있어요
-,-,-,-,-,-,-,-,-,-
로이즈 롯데월드몰점,빙수,서울 송파구 올림픽로 300 롯데월드몰 6층,생망고 목화빙수(망고얼음),망고과즙으로 맛을 낸 망고얼음에 생망고가 토핑 된 목화빙수,디저트가 맛있어요,특별한 메뉴가 있어요,친절해요,음료가 맛있어요,매장이 청결해요
카페방이동,"카페,디저트",서울 송파구 올림픽로32길 22-17 2층,아메리카노,,커피가 맛있어요,친절해요,인테리어가 멋져요,대화하기 좋아요,매장이 청결해요
효모,베이커리,서울 송파구 석촌호수로12길 20 1층 효모,호밀80,,빵이 맛있어요,친절해요,특별한 메뉴가 있어요,건강한 맛이에요,가성비가 좋아요
톤앤톤커피,"카페,디저트",서울 송파구 백제고분로31길 18 1층 t.a.t coffee,바닐라라떼인기,,커피가 맛있어요,디저트가 맛있어요,친절해요,인테리어가 멋져요,음료가 맛있어요
엔제리너스 x 윤쉐프 정직한 제빵소 석촌호수점,카페,서울 송파구 석촌호수로 224 1층,아메리카노,풍미가 진한 에스프레소에 물을 넣어 연하게 마시는 커피입니다.,디저트가 맛있어요,커피가 맛있어요,주차하기 편해요,음료가 맛있어요,대화하기 좋아요
-,-,-,-,-,-,-,-,-,-
블루 보틀 잠실 카페,블루보틀,서울 송파구 올림픽로 300 블루보틀 잠실 카페,놀라플로트,,커피가 맛있어요,음료가 맛있어요,친절해요,특별한 메뉴가 있어요,디저트가 맛있어요
JBOUT COFFEE,"카페,디저트",서울 송파구 송파나루길 206 2층 JBOUT COFFEE,아이원커피,고소한 플랫화이트에 부드러운 수제 초코크림이 올라간 시그니처 커피,커피가 맛있어요,뷰가 좋아요,디저트가 맛있어요,음료가 맛있어요,매장이 넓어요
아우어베이커리 롯데백화점잠실점,베이커리,서울 송파구 올림픽로 240 지하 1층,아메리카노,,빵이 맛있어요,커피가 맛있어요,특별한 메뉴가 있어요,친절해요,매장이 청결해요
아쿠아디파르마 옐로우 카페,"카페,디저트",서울 송파구 올림픽로 300 롯데월드몰 지하1층,카푸치노&크로아상,우유에 담긴 진한 에스프레소와 달달한 크로와상,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,음료가 맛있어요,친절해요
데이던스,"카페,디저트",서울 송파구 송파대로 452 6층,바질 토마토 에이드,#계절과일이 올라간 기본 수플레,커피가 맛있어요,뷰가 좋아요,디저트가 맛있어요,인테리어가 멋져요,친절해요
묘사서울 롯데월드몰점,"카페,디저트",서울 송파구 올림픽로 300 롯데월드몰 2층,시그니처 라떼,"쑥, 인절미 그리고 흑임자 라떼",커피가 맛있어요,디저트가 맛있어요,음료가 맛있어요,특별한 메뉴가 있어요,인테리어가 멋져요
커넥트투,카페,서울 송파구 올림픽로 300 롯데월드몰 1층,시그니처 아메리카노인기,"RFA 인증을 받은 친환경 원두로 묵직한 바디감과 견과류의 단맛, 고소함이 느껴지는 커피",인테리어가 멋져요,커피가 맛있어요,친절해요,대화하기 좋아요,매장이 청결해요
르말뒤페이,"카페,디저트",서울 송파구 가락로 139 1층 101호 르말뒤페이,크림브륄레,설탕을 톡 깨먹는 재미가 있는 크림브륄레 바닐라빈을 넣어 부드럽고 달콤해요,디저트가 맛있어요,친절해요,특별한 메뉴가 있어요,빵이 맛있어요,매장이 청결해요
SING SANG SONG,"카페,디저트",서울 송파구 올림픽로34길 31 1F,디카페인 Decaffeine,모든 커피음료 디카페인 가능,커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,친절해요,음료가 맛있어요
우프,베이커리,서울 송파구 백제고분로41길 19-24 1층 101호,,,빵이 맛있어요,특별한 메뉴가 있어요,친절해요,가성비가 좋아요,건강한 맛이에요
