카페백야,"카페,디저트",서울 강북구 노해로21길 7 2층 백야,백야비엔나,,커피가 맛있어요,친절해요,디저트가 맛있어요,인테리어가 멋져요,음료가 맛있어요
카페 산아래,카페,서울 강북구 삼양로181길 56 102호,흑임자크림라떼,수제 흑임자 롤케이크 입니다,커피가 맛있어요,뷰가 좋아요,디저트가 맛있어요,인테리어가 멋져요,음료가 맛있어요
무너미,"카페,디저트",서울 강북구 노해로8가길 40 1층,americano,,디저트가 맛있어요,특별한 메뉴가 있어요,커피가 맛있어요,인테리어가 멋져요,친절해요
CBC,"카페,디저트",서울 강북구 삼각산로28길 84 1층,바질레몬에이드,신선한 생바질과 레몬의 상큼함이 있는 수제청이 들어가있는 에이드 입니다,커피가 맛있어요,인테리어가 멋져요,친절해요,음료가 맛있어요,디저트가 맛있어요
Saint Nicholas BISTRO,"카페,디저트",서울 강북구 노해로32길 32 1층 Saint Nicholas,PUMPKIN_단호박 티라미수,단호박 커스터드 크림과 단호박 브륄레,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,친절해요,음료가 맛있어요
카페_백란_펜션,"카페,디저트",서울 강북구 삼양로181길 201-20 백란 *숲속문화마을 입구로 진입*,펜션숙박,가족단위 부터 단체 엠티까지 수용가능합니다 :),커피가 맛있어요,뷰가 좋아요,디저트가 맛있어요,인테리어가 멋져요,친절해요
노르웨이안우드,"카페,디저트","서울 강북구 도봉로87길 32-6 1,2층",스콘,매일 아침 직접 만드는 신선한 스콘 (*당일생산),디저트가 맛있어요,커피가 맛있어요,인테리어가 멋져요,음료가 맛있어요,친절해요
옥류헌릴렉스,"카페,디저트",서울 강북구 삼양로181길 142 옥류헌릴렉스,아메리카노,RELAX BRUNCH,뷰가 좋아요,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,음료가 맛있어요
구들리,"카페,디저트",서울 강북구 4.19로12길 65-7 1층 구들리,구들리라떼,구들리 시그니처인 얼그레이티와 호두베이스 라떼입니다.,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,사진이 잘 나와요,친절해요
브라운헤이븐 미아,"카페,디저트",서울 강북구 도봉로10라길 20 브라운헤이븐,얼그레이무화과파이,,디저트가 맛있어요,커피가 맛있어요,인테리어가 멋져요,친절해요,사진이 잘 나와요
리트커피에스프레소,"카페,디저트",서울 강북구 도봉로13가길 9-2 1층,리트커피 에스프레소 피에노,부드러운 크림과 초콜릿 파우더가 올라간 에스프레소,커피가 맛있어요,친절해요,디저트가 맛있어요,음료가 맛있어요,특별한 메뉴가 있어요
리루트,"카페,디저트",서울 강북구 노해로17길 49 1층,바질치즈 소금빵,,디저트가 맛있어요,커피가 맛있어요,음료가 맛있어요,친절해요,특별한 메뉴가 있어요
