더숲 초소책방,카페,서울 종로구 인왕산로 172,아메리카노,,뷰가 좋아요,커피가 맛있어요,디저트가 맛있어요,야외공간이 멋져요,인테리어가 멋져요
미완성식탁,"카페,디저트",서울 종로구 북촌로1길 30-11 B1 미완성식탁,북해도,"머랭, 산딸기 인서트, 크렘 프로마쥬(마스카포네, 생크림, 프로마쥬 블랑)",디저트가 맛있어요,특별한 메뉴가 있어요,친절해요,매장이 청결해요,인테리어가 멋져요
아키비스트,"카페,디저트",서울 종로구 효자로13길 52 1층 아키비스트 서촌,아인슈페너 Hot / Ice,1.루이보스 빌베리 2.캐리비안 칵테일,커피가 맛있어요,디저트가 맛있어요,음료가 맛있어요,친절해요,인테리어가 멋져요
런던베이글뮤지엄 안국점,베이커리,서울 종로구 북촌로4길 20,플레인 베이글,,빵이 맛있어요,특별한 메뉴가 있어요,인테리어가 멋져요,친절해요,사진이 잘 나와요
학림,카페,서울 종로구 대학로 119 2층 학림카페,크림 치즈케익,,커피가 맛있어요,인테리어가 멋져요,대화하기 좋아요,음료가 맛있어요,디저트가 맛있어요
식물,카페,서울 종로구 돈화문로11다길 46-1 익선동 166-62,소녀(signature),달달한 초코소스와 수제 크림이 올라간 아인슈페너 스타일의 커피 칵테일,커피가 맛있어요,인테리어가 멋져요,음료가 맛있어요,디저트가 맛있어요,친절해요
라파리나 서촌본점,베이커리,서울 종로구 자하문로 44 라파리나,소금 베이글,소금버터가 들어간 베이글로 짭짤한 맛과 풍부한 버터의 향을 느낄 수 있는 베이글,빵이 맛있어요,인테리어가 멋져요,친절해요,특별한 메뉴가 있어요,커피가 맛있어요
카페 레이어드 안국점,"카페,디저트",서울 종로구 북촌로2길 2-3,당근 케이크(미니),,빵이 맛있어요,특별한 메뉴가 있어요,디저트가 맛있어요,친절해요,커피가 맛있어요
테르트르,카페,서울 종로구 낙산5길 46,바스크 치즈케이크(플레인),상큼달콤한 블루 베리잼과 즐겨 먹는 치즈맛이 진한 플레인 바스크 치즈 케이크.,뷰가 좋아요,커피가 맛있어요,사진이 잘 나와요,인테리어가 멋져요,음료가 맛있어요
풍류,"카페,디저트",서울 종로구 필운대로5나길 20-12 1층 풍류,무명武名 (시그니처),에스프레소와 묵직한 우유를 더한 풍류만의 시그니처 라떼,커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,특별한 메뉴가 있어요,음료가 맛있어요
유키모찌 혜화점,아이스크림,서울 종로구 대학로12길 50 마로니빌딩 1층 101호,두바이초콜릿,,디저트가 맛있어요,특별한 메뉴가 있어요,인테리어가 멋져요,친절해요,매장이 청결해요
자연도소금빵&자연도가,베이커리,서울 종로구 수표로28길 21-17 1층,자연도 소금빵,갓 구운 소금빵 4개 한세트 입니다:),빵이 맛있어요,친절해요,특별한 메뉴가 있어요,인테리어가 멋져요,사진이 잘 나와요
세네동커피,"카페,디저트",서울 종로구 옥인길 22-1 1층 세네동커피,브라운치즈 크로플,바닐라 아이스크림 위에 브라운치즈가 듬뿍 올라간 크로플,커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,음료가 맛있어요,대화하기 좋아요
헤이븐,"카페,디저트",서울 종로구 자하문로 52-1,헤이븐커피,"커피와 위스키, 그 위에 달콤한 크림이 올려진 칵테일",커피가 맛있어요,인테리어가 멋져요,대화하기 좋아요,매장이 청결해요,친절해요
자이소 안국,떡카페,서울 종로구 북촌로 10 1층,곶감찹쌀떡,상주곶감에 호두를 넣어 인절미로 감싼 자연스러운 단맛의 찹쌀떡,디저트가 맛있어요,특별한 메뉴가 있어요,친절해요,인테리어가 멋져요,커피가 맛있어요
