딜리스,"카페,디저트",서울 노원구 공릉로 157 대아아파트상가동101호,오늘의 디저트 1pcs,상황에 따라 다르게 제공됩니다.,친절해요,커피가 맛있어요,디저트가 맛있어요,음료가 맛있어요,인테리어가 멋져요
753베이글비스트로,베이글,"서울 노원구 공릉로26길 32 1, 2층",록스 샌드위치(숙성연어),뉴욕을 대표하는 그라브락스(숙성연어)를 직접 만들어 베이글 샌드위치로 즐겨보세요,빵이 맛있어요,친절해요,특별한 메뉴가 있어요,커피가 맛있어요,매장이 청결해요
커피스피릿,"카페,디저트",서울 노원구 공릉로37길 13 1층 커피스피릿,밤 티라미수,인기 밤 티라미수!! 포장 수량은 많지 않아 하루 전날 문의주시면 빠른 픽업 가능합니다,커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,음료가 맛있어요,친절해요
호이폴로이커피로스터스,"카페,디저트",서울 노원구 동일로186길 64 상가,필터커피(배치브루),테이크아웃(3500원) 필터로 깔끔하게 내린 아이스 커피,커피가 맛있어요,디저트가 맛있어요,친절해요,인테리어가 멋져요,음료가 맛있어요
에이프릴사워,"카페,디저트",서울 노원구 동일로184길 63-15 1층,에이프릴 선셋티,,커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,음료가 맛있어요,아늑해요
스윗레시피,"카페,디저트",서울 노원구 상계로1길 38 2층 스윗레시피,흑임자라떼,꼬수운 흑임자크림이 올라가는 진한 흑임자라떼!,디저트가 맛있어요,커피가 맛있어요,인테리어가 멋져요,친절해요,음료가 맛있어요
미라쥬양과점 공릉철길점,"카페,디저트",서울 노원구 동일로182길 63-21 1층,두바이초콜릿 쿠키,손바닥만큼 큼직한 쿠키와 두바이초콜릿 말.뭐.말.뭐~ 그쵸???,디저트가 맛있어요,특별한 메뉴가 있어요,친절해요,매장이 청결해요,커피가 맛있어요
다람케이크,"카페,디저트",서울 노원구 동일로178길 10 다람케이크,아메리카노대표,기본 2샷,디저트가 맛있어요,친절해요,커피가 맛있어요,특별한 메뉴가 있어요,가성비가 좋아요
시즌,"카페,디저트",서울 노원구 상계로3길 38-2 2층,아메리카노,산미없는 부드럽고 고소한 아메리카노,디저트가 맛있어요,친절해요,인테리어가 멋져요,음료가 맛있어요,커피가 맛있어요
리프노즈드아쉬지,베이커리,서울 노원구 동일로178길 11-13 리프노즈드아쉬지,시즌갸또(무화과),무화과 시즌 메뉴로 피스타치오를 함께 사용한 제품 입니다.,디저트가 맛있어요,특별한 메뉴가 있어요,커피가 맛있어요,친절해요,매장이 청결해요
러프도우,베이커리,서울 노원구 동일로 986 118호,단크치 깜파뉴,소금빵 보다 하드하지만 딱딱하지 않고 고소한 빵,빵이 맛있어요,특별한 메뉴가 있어요,친절해요,매장이 청결해요,커피가 맛있어요
물레,카페,서울 노원구 노해로81길 12-20,시그니쳐 물레,,인테리어가 멋져요,커피가 맛있어요,음료가 맛있어요,디저트가 맛있어요,대화하기 좋아요
-,-,-,-,-,-,-,-,-,-
백오얏,카페,서울 노원구 상계로1길 8 2층 202호,샤인머스켓 생크림 케이크,달달한 샤인머스켓이 듬뿍 들어가있는 생크림케이크,디저트가 맛있어요,커피가 맛있어요,친절해요,음료가 맛있어요,인테리어가 멋져요
moodshare,"카페,디저트",서울 노원구 공릉로 119-23 더하우스 1층,크림얼그레이,,커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,음료가 맛있어요,대화하기 좋아요
위플랜트위커피,"카페,디저트",서울 노원구 동일로178길 59-39 2층,플랜트라떼,WPWC 시그니처 라떼로 고소하고 묵직한 크림이 특징,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,음료가 맛있어요,사진이 잘 나와요
메트로폴리스,베이커리,서울 노원구 동일로178길 11-9 1층 MET,베이커리,패스츄리 전문점입니다.,빵이 맛있어요,커피가 맛있어요,인테리어가 멋져요,음료가 맛있어요,특별한 메뉴가 있어요
감각,카페,서울 노원구 상계로 77 다나프라자 1층,[New] 블루베리수플레,진하고 상큼달콤한 블루베리가 듬뿍 들어있는 수플레,커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,음료가 맛있어요,특별한 메뉴가 있어요
코타브레드,베이커리,서울 노원구 공릉로 165 코타브레드,브런치&파스타,,빵이 맛있어요,커피가 맛있어요,매장이 청결해요,인테리어가 멋져요,대화하기 좋아요
오누이,"카페,디저트",서울 노원구 동일로187길 12-47,수제요거트,그릭요거트로 만든 과일 샌드위치,디저트가 맛있어요,특별한 메뉴가 있어요,친절해요,인테리어가 멋져요,매장이 청결해요
커피베스코 노원점,카페,서울 노원구 상계로 55 위성프라자,브라운치즈크로플,,디저트가 맛있어요,커피가 맛있어요,대화하기 좋아요,음료가 맛있어요,친절해요
-,-,-,-,-,-,-,-,-,-
헤스론 베이커리,케이크전문,서울 노원구 한글비석로 365 데미안빌딩 101호,바스크치즈케이크(1호)/오리지널,오직 헤스론에서만 만나실 수 있는 특별한 마들렌케이크 (네이버예약 필수),디저트가 맛있어요,친절해요,특별한 메뉴가 있어요,선물하기 좋아요,매장이 청결해요
리브인오후,베이커리,서울 노원구 동일로178길 39-30 1층 리브인오후,구황작물 치즈 케이크,"쑥+흑임자+플레인 치즈 베이스 팥앙금,곶감,쑥크림,깨크럼블 토핑 *밤,고구마가 들어있어요",빵이 맛있어요,특별한 메뉴가 있어요,친절해요,매장이 청결해요,디저트가 맛있어요
