용양봉저정공원,근린공원,서울 동작구 본동 산3-9,뷰가 좋아요,산책로가 잘 되어있어요,사진이 잘 나와요,붐비지 않아요,관리가 잘 되어있어요
사육신역사공원,근린공원,서울 동작구 노량진로 191 사육신묘지공원,뷰가 좋아요,산책로가 잘 되어있어요,관리가 잘 되어있어요,붐비지 않아요,볼거리가 많아요
-,-,-,-,-,-,-,-
보라매공원,근린공원,서울 동작구 여의대방로20길 33,뷰가 좋아요,산책로가 잘 되어있어요,관리가 잘 되어있어요,사진이 잘 나와요,볼거리가 많아요
대방공원,근린공원,서울 동작구 여의대방로44길 39,뷰가 좋아요,산책로가 잘 되어있어요,붐비지 않아요,방문객이 많아요,볼거리가 많아요
-,-,-,-,-,-,-,-
노들나루공원,근린공원,서울 동작구 노량진로 247 본동시민공원,산책로가 잘 되어있어요,뷰가 좋아요,관리가 잘 되어있어요,붐비지 않아요,편의시설이 잘 되어있어요
-,-,-,-,-,-,-,-
노량진근린공원,근린공원,서울 동작구 본동 486,뷰가 좋아요,편의시설이 잘 되어있어요,관리가 잘 되어있어요,주차하기 편해요,사진이 잘 나와요
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
숭실대학교 한국기독교박물관,박물관,서울 동작구 상도로 369 숭실대학교,주차하기 편해요,유익해요,공간이 넓어요,전시 구성이 알차요,설명이 잘 되어있어요
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
용양봉저정공원,근린공원,서울 동작구 본동 산3-9,뷰가 좋아요,산책로가 잘 되어있어요,사진이 잘 나와요,붐비지 않아요,관리가 잘 되어있어요
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-
더한강,"카페,디저트","서울 동작구 노량진로32길 29-6 1, 2층",뷰가 좋아요,커피가 맛있어요,사진이 잘 나와요,음료가 맛있어요,인테리어가 멋져요
-,-,-,-,-,-,-,-
머치커피,"카페,디저트",서울 동작구 동작대로9길 43 1층,커피가 맛있어요,음료가 맛있어요,친절해요,인테리어가 멋져요,디저트가 맛있어요
-,-,-,-,-,-,-,-
세녹,홍차전문점,서울 동작구 사당로 304,차가 맛있어요,집중하기 좋아요,음료가 맛있어요,대화하기 좋아요,좌석이 편해요
브레드숨,베이커리,서울 동작구 노량진로24길 2 상가101호 브레드숨(초록색어닝간판),빵이 맛있어요,친절해요,특별한 메뉴가 있어요,매장이 청결해요,가성비가 좋아요
블랑제리가마,베이커리,서울 동작구 만양로 6 노빌리티상가 113호,빵이 맛있어요,친절해요,특별한 메뉴가 있어요,매장이 청결해요,커피가 맛있어요
도로도로커피숍,"카페,디저트",서울 동작구 노량진로 145 1층,커피가 맛있어요,디저트가 맛있어요,음료가 맛있어요,인테리어가 멋져요,친절해요
페니힐스 커피스테이션,카페,"서울 동작구 동작대로1길 10-14 새롬빌딩 1,2층",커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,음료가 맛있어요,대화하기 좋아요
베이커리 더블유,베이커리,서울 동작구 동작대로9길 4 1층 베이커리 더블유,빵이 맛있어요,친절해요,특별한 메뉴가 있어요,매장이 청결해요,커피가 맛있어요
프랑세즈,베이커리,서울 동작구 현충로 96,빵이 맛있어요,친절해요,커피가 맛있어요,특별한 메뉴가 있어요,매장이 청결해요
와플스,와플,서울 동작구 노량진로16길 26,디저트가 맛있어요,가성비가 좋아요,특별한 메뉴가 있어요,커피가 맛있어요,친절해요
카페퍼블리코,"카페,디저트","서울 동작구 상도로 47 안쪽 건물 1,2층",커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,매장이 넓어요,음료가 맛있어요
베이크가든,"카페,디저트","서울 동작구 사당로28길 10-1 1층, 2층",디저트가 맛있어요,인테리어가 멋져요,친절해요,커피가 맛있어요,특별한 메뉴가 있어요
